problem_sha256,applied_params_hash,status,elapsed_ms,num_variables,num_bool,num_int,num_constraints,num_workers,num_conflicts,num_branches,deterministic_time
8edd162afaa39a55870723c221d056c251e1846b40ab5ac7042388639fbbca3a,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,11819.5,5079,3597,1482,59796,8,3578,76643,13.8424
8f16d86d9b158570c045a8f7cf0c19b66d812d400677574b99f8f2270c9c7e3f,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1669.89,3094,2149,945,33706,8,892,22010,2.7846
8f41589af6050547301acab498a4f5b7894920b712156a7e2fac1664966dd04e,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1599.16,2730,1938,792,30064,8,1148,16541,2.64948
8f61a3cb2dd7e6d2b832e5a18ca464a3f6e93ae0072c5251e2d4f7582069d539,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3057.05,4053,2932,1121,44877,8,2050,42750,6.67817
8f967cbd48541a625efc6f9e641373a0015889f904fe744dc6d5e7061a7a36fe,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,1979.49,2325,1530,795,26442,8,581,16233,1.67653
90e1185ded530d8fbb2b773076a2fdbdfbb9a725f2fc07b4d8b8280e93069b54,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1323.68,1847,1257,590,20644,8,3410,21289,1.66283
90e16615aa9873fcba0b9ffeaec5584d26877834691f2b3011096e29281d26ec,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,5772.7,4800,3325,1475,55906,8,5705,120717,14.8884
915f8918d0b3d7d39a423af66871046decda0ae1e8230bbdeb43f12a08e79fc7,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1537.86,2579,1793,786,28589,8,876,16280,2.10021
91dee20f1695cde5ba284269b5a1cddd4253c16a5e56639578ebbb8855c2c2fa,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,5312.01,4440,3147,1293,50667,8,1717,52956,7.43839
94fbb6eb1148ca15aff1945c9b987c281b8ac300531a6c4ed88840629233828f,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,2360.01,2585,1793,792,28922,8,912,15157,1.93857
9507e3b4ced4efa84827b4febcf8c4bf480ec914bc957af7ebe337c2a25fa887,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,7026.39,4440,3147,1293,50587,8,1692,52454,7.8701
95dffeb21af47c0da4d0cd31a1d8f2a02c049546ee31d53568c3c87ec796b9b7,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,6499.23,3924,2783,1141,45864,8,1678,45114,6.78036
96e1d05ec560b176485b6da3c8924718e9a3efa0e6605dda68c85a8354cfac91,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1443320.0,20844,16436,4408,233581,8,700829,2655203,4843.77
97c67ce44962a7b1afacbdf7610259b634c74cf7953cf2b5766bfccf3e347b13,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3578.34,4434,3147,1287,50329,8,1997,53648,7.28891
9801d683d790b79a89846abab1f9539026a1ca565629939ff874f65922709702,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,4600.21,4050,2924,1126,45133,8,2345,44779,6.52967
99406389a054df8283649e3669fd2a07fa770b3472003d54b6331d59527a15d1,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,422.549,1240,794,446,14036,8,103,4068,0.26473
99c5ac6d121d8b750f0bddfa010f32222a75f7d3c2235a87cc7883a876e3d654,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,798.026,1975,1377,598,21682,8,377,9553,1.18037
99db0e67a00812cd88e5186525387f7f146332da1adcc35d7218f6d13b32b927,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,6204.55,5104,3604,1500,59384,8,1650,51769,8.33136
99dd837b2fb977cecca2cd812b39804c750269ea4317fa660ded1bfd10361217,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,28200.8,7843,5854,1989,88415,8,13095,128740,35.9572
9b68c85c1a117037be6720b3f7a9f0c2b040b41c9b725525fb162df7f3a2910c,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,7909.24,4358,2861,1497,51975,8,969,45703,7.91396
9be78e91ac11a52ea9632536e893507ce0081319840e6ec750614f774115ce96,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,2300.62,3100,2149,951,34071,8,684,14103,1.8593
9c28c175d2cd7871aaff707f1cdbb5132941625137f09fd93fa2116fc9b3470e,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,5307350.0,20881,16450,4431,236975,8,949858,3779328,10022.4
9c2be28afd9a6d476a647468dccac7801a653e7be6684ac128de72030efcb3f5,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,1161.53,1859,1264,595,20727,8,305,10055,0.839053
9c3c55cd54e6074a7e2732ccfaac2e90698141e7e9fb30c946657a21fb186061,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,4022.2,5104,3610,1494,58096,8,1777,58426,8.31302
9c5486163986ecf6d1316c2ad9ab5a154f3847a1b7e01d23f2ad6251435b68dd,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,1312210.0,20853,16429,4424,245972,8,261411,1407886,2214.53
9c6904d7802ccf85e6e37fed810f6c741d114f7244b89d3d8801e90f0cf52cf4,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,3212.27,1977,1377,600,22871,8,822,11048,2.12357
9c801bcf5dc6a4fa11be76710e268871e68ba55da83399f00fb9e0390f675962,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,3098.94,2569,1783,786,29118,8,1617,21084,2.66028
9d6512b86417f81a043a4abfa11ada9209f4e3e59b8b56f8f2e234e823c89eab,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,4094.81,4049,2930,1119,45225,8,3832,89975,7.82779
9e71a16c2592f15f94948241daaa4468f4f47ad791aa02a3751e03e97a2d377d,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,1034.56,1766,1167,599,20107,8,351,10858,0.75633
9e867e2a560f391fe00509c9a263a7b25e7beaadcc151da54b616a068bff4d1a,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,7404.83,5304,3831,1473,59864,8,1468,61490,14.4768
9f1faefa3b6d0fde8da0886706df654164a7ba690fa4c6c337401c865e233cfe,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3171.96,3520,2381,1139,40996,8,1193,38351,6.84478
9f330e3d7528eea46bbfbd640e4dc0f7d732bf1fdc1dd9e39c323406b9cede01,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3351.44,4087,2956,1131,45102,8,1767,38543,6.44192
9faddb505594f68b886e5540640f408e1d511fb47d3fde017a7466621b7d5d8d,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,11228.7,4358,2861,1497,54463,8,5127,73239,13.756
9fef160ec7a392c9691777eb5c599e48956eed4b519eb0ef968c6da06a547db3,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,640.309,1856,1264,592,20564,8,316,9914,0.898999
a04dbde35f5eda88bf42a75eaf0d43d9b0665177cfa971469f3e5e9fb8225fd0,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,5754.89,4057,2930,1127,45699,8,1585,40818,6.47583
a0bbbe5321ee24c3dbf69f223c4c0e8a0f62a2dfbf1e58c2f9414e2255a0122f,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,850.031,1975,1377,598,21682,8,618,9748,1.17243
a0cd1b349e85c374dac7fd4570d5dc90928422dea74e38afe67defa14d8a13a5,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,6657.63,3224,2288,936,38028,8,7110,91485,6.30523
a1a2584786c08975b608e6ba0d2d576dc3993ca614b721341a5bfd21f2c4bdac,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3956.08,4352,2861,1491,51635,8,670,40595,7.45242
a2471fdf2d809899bf51327d180164d2523cb5bc14222327fda360f2f6677b7b,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1979.36,2346,1548,798,27043,8,334,15496,2.57625
a27f90201b577988626385f9254e8b786910326e6e8fb7b6cb1544a744743db8,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3366.15,3150,2012,1138,37480,8,1494,43537,7.2959
a2a435c469f2205b3c9cca2d78b3efb8ea3542308e986ea66d8774b36dcc3f99,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,316.487,1323,878,445,14094,8,166,4721,0.38152
a2dfa72e3403f1488e1d679e3d8bf35a040fbfb8b52101a438626dfe9587aa58,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,2377.49,2711,1924,787,30268,8,1266,30734,1.95116
a325be32cc0287d707ddde2c5556e868387fda094272991cfe5cd1998091f5a9,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,5134.63,3158,2012,1146,37902,8,433,24742,6.26043
a34a2f667fa7daad838285edacb2c038301c3bd073c6d83a9290a6cce2364723,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,11295.1,5366,3525,1841,64385,8,2482,78855,16.0043
a3865ae1eb5fb989347e0391f653d399c19e0050af1fcb79594dc0659bf374f0,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,6495.42,3924,2783,1141,44292,8,3579,74959,7.06788
a49d307cfcf3ca9dff031a54cca31086a1882b7c0e65c1da60de651a8c9a79b8,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,10574.9,7837,5854,1983,85434,8,10534,98410,32.0729
a4a7c4b150b49a6cf24302d9fd052b821060e59abd5de1589a34c32c368dfefb,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,1840,1977,1377,600,21823,8,455,9769,1.15662
a4ce40350fd94acc8dfa277dc1bcc0cc82a3a600ee96d7a5ca1342cc7a2cc18d,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3986.44,5073,3597,1476,57490,8,2761,59642,8.21734
a4dbf4239260ca8770d6c3f876a98ba92dd42102400396cf211e7f9696e4776c,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1500.8,2707,1924,783,30068,8,695,16497,2.08018
a87f850d84c25316081211e9935add586d4abd88a36e386cc59db72975479dc9,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,180.457,715,461,254,7423,8,560,4544,0.0901002
a8a5fdd87f0511775828ec72413b40065d20587aa2603638713d72f05bc543a2,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,3134.13,2711,1924,787,31870,8,740,15627,3.02381
aa6fca326d5509b8593566dd692566d7aae1391f75b3ae9b3f5f2c09409f27c5,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,4676.26,2781,1832,949,32565,8,707,25709,3.30281
ab06f38ddf16d391ca4564bd92864ba0d062b576927c24a606894d3b2ba5324f,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,3487.46,2571,1783,788,29262,8,6635,36704,2.86413
ab0dc15b9cb918a6625a4f314188fadbf7851cbb0fb04d8237c821251021e07f,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,42433.4,10391,7751,2640,116641,8,35646,377527,153.145
ab4c547d9c6b55b6ba9d99b755dc01399f1a9eca8a3c1a53ec603955459bbb01,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,6536.66,3727,2581,1146,45243,8,878,33840,6.79979
ab65fced530e53ab8e8820b1566667bcc263f0a4616f8fcf0119dca9c2d6adfa,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,2168.04,1851,1257,594,20861,8,414,11107,1.5309
abb5959746b98f2e3ca3e372ea9123d269d907763eeaa8974b931b9fe9066d9c,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,10397.7,5298,3673,1625,59077,8,17088,157373,39.3144
abff5e6c75b21e295633c7d3920862fb20a7ed5a81d3b6c3d7adefe375a2331f,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3515.33,4434,3147,1287,50329,8,1781,51076,7.59026
aca45a10435494d79a4838efee7c3d968577b0426bebae02d39d196e4cf95d20,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3671.42,4815,3334,1481,56186,8,2414,53301,8.1817
ad2944e678573fd35127a68e3818c4049d6c7f50988ef9031ad9f2c5669a9ef5,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,2371.29,1859,1264,595,21741,8,305,9961,1.70667
ad5b37c3d671388ea80e099a9ee23706555adb1f1768f6393b9643e07c2a141c,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,5988.72,4364,2861,1503,52449,8,1772,55986,8.07535
ad6577c2c75004d6adc5e7753d29ccebfb79bf175f4476e183c69c606b5091a6,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,590.302,1325,878,447,14217,8,139,4506,0.34056
aec821f70ed62b536c07791cb8cb7cc48661194d53fe27e8b65b139c13aec39a,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1317.35,2726,1936,790,30276,8,759,14872,2.31358
af7f7518658f6a121da81b663950506b43c7657af03a0b3e3e51e058163a472f,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,748.329,1975,1377,598,21682,8,377,9553,1.18051
afaba40d5fa8903139f80aa365c6ab850a2df54221f9be87383281c552513466,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,1811.58,2732,1936,796,30680,8,612,14213,2.1616
afb6bce329d577a5f52f98b748d2157c1bbc23473bc701cd560fb2b57d85a791,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,309.44,1323,878,445,14106,8,151,4649,0.378169
afb7051a1f3226c7a23f4d22f224bd36ff41ca896c8e3be24c3d2d7c9da2ffcf,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,2133.87,2732,1936,796,30684,8,1314,16008,2.20437
afe82892cb3a54c1449823bb460e1a9e59967e18729277426693d180e0125266,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,21205.3,7843,5854,1989,85727,8,11110,111181,31.961
b040ac13f61b42c52e957df48581cfd54d36eedaad63da36839fdde9183dece6,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,3052.7,1766,1167,599,20923,8,228,10193,2.02794
b13bb2432694ba5fe9768abc03525698986ba13ffe70a7112b90bd7fbad02aec,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,8842.37,5079,3597,1482,57828,8,2133,60233,12.7949
b14c571a562972071899d8eb08ed99fa4dfc944eedf4613632bbc2008ae90e23,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1873900.0,20844,16436,4408,233581,8,738946,2570390,6668.87
b18203536680dcbad9276ec9d8db50f6ef463cbcbbea5aaeabff959652209e3c,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,6300.32,5104,3610,1494,58078,8,3809,110454,15.1082
b1994f8885fd57c17b4817fa3515dcbf21b49b1bcf65f915336b3a9fe858e651,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,5483.02,4061,2932,1129,45302,8,4083,46562,6.52935
b1b2b8caa3156c8273d827504518306416d1e2909060667e4af05787fc173a38,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,5984.27,4800,3325,1475,55918,8,7904,99296,16.3801
b24ab4139208bdc598f3f70510ac9f58334d0af4bcce109a96f1dd48133ae1e3,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,959.743,1739,1149,590,19373,8,308,7215,0.627408
b290214fc63e3dcbf5bb5f263ebdec94aaa0ef84fcfa33180675b6346565b5b7,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,28277.1,8588,6402,2186,94488,8,11791,108949,39.9897
b43c4de7b33424859986111645c0f3535ce55c97d536fdfc7eda147261d92ad3,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,9668,5304,3831,1473,59852,8,5829,81909,15.8384
b4543584e1dea20783dd43c0d72808ddc8596c59707ffb1c7383a0b926b22a5e,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,6886.08,4058,2932,1126,45101,8,3426,74733,6.61894
b5699531416576bc6f180919ba95643a25b1287458d36123f55eb76d8d5b47d2,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1965.09,3094,2149,945,33706,8,4561,34650,2.96967
b6027761fc923f4b03b977ca7530948fa7351cd7d5ffe1f0eff7e3b62577325e,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3431.8,4049,2930,1119,45226,8,4101,48128,7.43628
b72a77b55f9675d08f39dfdae6b58ce09d723623c71d67141407f794f2f5792a,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,1001.91,1860,1264,596,20803,8,744,12584,1.03077
b7e392cb6562f741b79089dd527327fb8437eb6fb609701512465727cec3acd0,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,4531.41,2326,1531,795,28202,8,2030,22093,5.07546
b91d4698bc045a1f72fa7423165efe4caac0ebee02edb3eed9f3846a1bc01bba,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,7481.13,4054,2930,1124,47567,8,6808,70130,7.20177
b9c06d6c62aab9e07e4ff671bd0cfb111de0618a95c82783a2facf40d681bcdd,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3654.93,4352,2861,1491,51635,8,1666,60664,8.20979
ba0b9ea5e8f2328cb61bd31c0d61dafaec59744031371bbf7d594553e5b1c8c0,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,1315.97,1863,1266,597,20821,8,408,10424,1.05133
ba3c3ec1af3ebbaee88b5d85beac349a3d26be07ff2aab68e6ae3790c8c47f3f,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,3264.35,2569,1783,786,29104,8,884,19554,2.58996
ba86b8aa2d73b9780ab98d8557143022a9c326ee7dddeebc7e1572fe12abd770,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,INFEASIBLE,66907.9,20876,16436,4440,237190,8,9936,121156,69.7478
bac1fb9016d7061a81abe52a4479744cd8c8b9b890d0d2df020f2eed60a814e8,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,12741,5081,3592,1489,58781,8,8190,64546,15.7151
baf98ab4178a2d5e0ed95a96d12df90ea8f4ddd6fd76e3cb74521afdc686a725,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,4895.28,4582,3316,1266,51584,8,2446,59082,8.1702
bb5648a91b469ef23f1155a766b8e6fd05b14bcf42940e511f7c88aefbc8ec47,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,3262.15,2569,1783,786,30560,8,2070,30975,3.92594
bb9eb5259a99d62dd29494b30eecaa36ff1f6fe5698d4793423bef4137a7b1a9,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1017.39,1847,1257,590,20644,8,1010,13357,1.26922
bbcf7fef3811556bc56b16655a1a8c18732092a7bd82e0c47313134504ed991f,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,INFEASIBLE,68275,20876,16436,4440,237190,8,11901,119272,73.1088
bbcfb05efc5b22e60cea2c2aadf94a452df9e1d1a80e743926b755526773e3cb,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,11690.6,5109,3610,1499,58438,8,6207,130018,13.9314
bbdd48b171ac2a86a8e9c8dc148b5301278cde418f992a4d2efe2d41378c31aa,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,6444.66,3494,2362,1132,40817,8,1164,39616,6.93193
bc676605802ed5fb85e5006a7df234667d32237dd086e56b2a8bd20a578155e4,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,837165,17070,13335,3735,199450,8,213359,1171620,1353.18
bcaed7c25140d0d5731f397b188a271512394f14fabe67b495076b23436e1d57,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,502.374,1737,1149,588,19236,8,243,5443,0.611565
bd4be90c6f160c8932088ffb1f966190355a060720c71113a8784e00d8c2cd57,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,4816.56,3924,2783,1141,44364,8,1919,42736,6.62824
bea0526af2a0ef3f3fc16f4b0daa81f8c077307921ed0cbc02b78a60d008a2a5,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,10744.1,5076,3230,1846,61768,8,3721,100111,16.4477
bef168aea12ee9d5a0b12880cb3c69ebc80ff968b9f2500a907c5f3f16f0d369,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,7530.89,5298,3673,1625,59077,8,8859,83041,23.9536
bf95b4aa258e822d108e65d7ce10e99104db1720fb2fe84d3b5f105ff9f2af39,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1132.06,1860,1266,594,20658,8,419,10594,1.17979
c07c5abd63a1f29258c3989976e428c4e3195ed80d0c8e7c145fba613d394abe,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,11003.3,8580,6402,2178,94141,8,9050,97946,32.2612
c0a0dc04538c4ae54401b99c91b6b743811aab04bbc638360c16b4fc9b915728,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,4920.17,2199,1403,796,25921,8,712,19587,4.70544
c0bbae62f14d03166e20cbff5fabab7917480464a9baf804ec42409b26e0d32c,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,400652,17070,13335,3735,192562,8,122197,544974,817.73
c198fac818f333764f4b5d0b08c72cae3b903978b4a6e19b138902d969dbb86b,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,1988.07,1859,1264,595,21752,8,372,10428,1.6284
c1e1e1a8dc3fcef074f8642dc2d3db8001a120f65a6263335206fafe704fb56a,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,2431.35,2733,1938,795,30242,8,646,15490,2.17952
c299a3f6d8e558df79357fcea15b8092424ca74e1cd3664e2dc128b62980c065,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,304.492,1313,869,444,14493,8,163,3749,0.333838
c330aa34330c3723403b96c7b9cbc4ad2b656ef04275965f8e2996e1b57a46a2,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,2670.68,2733,1938,795,30242,8,590,15794,2.03907
c407b925a91b430515ea23a95e35cb5075023a6b3f81624547928adfac80ea30,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,7808.57,5099,3604,1495,61857,8,2283,62251,7.84759
c4fe2cc04ae7a35679d2f3e71e91d1476eaaa48ed0e0eea02642695224d1a3a5,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,4839.59,2326,1531,795,26958,8,2116,24405,4.23301
c50ae7a1597320837a67154b00c457247005405a0d61ae03b18207f42c3d2be5,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,633.046,1856,1264,592,20594,8,302,9945,0.856833
c636f4a25733401ac79f10e9031c1eb15798423352413076b31a5be0f9dd1ef8,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,33804.5,8588,6402,2186,94488,8,18283,134769,56.5736
c640cc60784b5f00e395f07384f65c540c7f59d3766fc098f1c34f8645b0e4ae,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,4313.07,2199,1403,796,27097,8,307,13962,5.09543
c6a6b2aab48ad0047d3e14c25d630fb1e22e3844608af935b5e481c1965a8010,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3883.39,5094,3604,1490,58627,8,2010,62433,8.22645
c74e506b46863a2dc803d33e1af1b9c9f6e286bbe1e710d9cdfaa284b1c6f7db,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,7692.09,5099,3604,1495,58973,8,1835,59762,8.13808
c867ab59144791c88799ce95599bbd25090dec398595de1c1e35d01b8a7f06ec,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1564.42,2707,1924,783,30080,8,951,16490,2.14116
c8c8858fad7755abe96b96b28bcbb93492fb84c5213e56797044f8ec51fbdf8a,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,8928.37,7837,5854,1983,85434,8,6789,90678,24.054
c8f846435e761ae39d9095f91dec1ff5daba0e88fbb838766d52cc6d9469aaec,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,1152.52,1674,1070,604,19420,8,172,8896,0.839951
ca043f0850c14f2d99c0a48b1a959387505b2facf3551fa053ddb9c68bfa58b5,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,3101.11,3313,2177,1136,38783,8,493,26836,3.2243
